"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phase [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(Average_SAR) []"""
-2,0.5,2.5,0,9,12,5,3.9,6.70994862406538
-2,0.5,2.5,0,9,12,5,4,6.80292199708172
-2,0.5,2.5,0,9,12,5,4.1,6.89489699847075
-2,0.5,2.5,0,9,12,5,4.2,6.9855595134865
-2,0.5,2.5,0,9,12,5,4.3,7.07432115222529
-2,0.5,2.5,0,9,12,5,4.4,7.16064234016592
-2,0.5,2.5,0,9,12,5,4.5,7.24432880772306
-2,0.5,2.5,0,9,12,5,4.6,7.32488359029047
-2,0.5,2.5,0,9,12,5,4.7,7.40230001000092
-2,0.5,2.5,0,9,12,5,4.8,7.47632006902212
-2,0.5,2.5,0,9,12,5,4.9,7.5471624241573
-2,0.5,2.5,0,9,12,5,5,7.61448748552649
-2,0.5,2.5,0,9,12,5,5.1,7.67809324904007
-2,0.5,2.5,0,9,12,5,5.2,7.7382314185488
-2,0.5,2.5,0,9,12,5,5.3,7.79507406356793
-2,0.5,2.5,0,9,12,5,5.4,7.84894175417941
-2,0.5,2.5,0,9,12,5,5.5,7.89996282847132
-2,0.5,2.5,0,9,12,5,5.6,7.94857627142728
-2,0.5,2.5,0,9,12,5,5.7,7.99516972116823
-2,0.5,2.5,0,9,12,5,5.8,8.03957796848001
-2,0.5,2.5,0,9,12,5,5.9,8.08234403532451
-2,0.5,2.5,0,9,12,5,6,8.12350603238754
-2,0.5,2.5,0,9,12,5,6.1,8.16312314354317
-2,0.5,2.5,0,9,12,5,6.2,8.20145926744184
-2,0.5,2.5,0,9,12,5,6.3,8.23882022962823
-2,0.5,2.5,0,9,12,5,6.4,8.27525670508796
-2,0.5,2.5,0,9,12,5,6.5,8.31083367321463
-2,0.5,2.5,0,9,12,5,6.6,8.34589951512587
-2,0.5,2.5,0,9,12,5,6.7,8.38067762877697
-2,0.5,2.5,0,9,12,5,6.8,8.41558765881842
-2,0.5,2.5,0,9,12,5,6.9,8.45075762759293
-2,0.5,2.5,0,9,12,5,7,8.48671018709475
-2,0.5,2.5,0,9,12,5,7.1,8.52360372255943
-2,0.5,2.5,0,9,12,5,7.2,8.56192872021219
-2,0.5,2.5,0,9,12,5,7.3,8.60201426616204
-2,0.5,2.5,0,9,12,5,7.4,8.64414827766147
-2,0.5,2.5,0,9,12,5,7.5,8.6886755633347
-2,0.5,2.5,0,9,12,5,7.6,8.73568197553484
-2,0.5,2.5,0,9,12,5,7.7,8.78539132710691
-2,0.5,2.5,0,9,12,5,7.8,8.83810558054079
-2,0.5,2.5,0,9,12,5,7.9,8.89393445623249
-2,0.5,2.5,0,9,12,5,8,8.95289781864124
-2,0.5,2.5,0,9,12,5,8.1,9.0151726731083
-2,0.5,2.5,0,9,12,5,8.2,9.08075083554512
-2,0.5,2.5,0,9,12,5,8.3,9.14960565247253
-2,0.5,2.5,0,9,12,5,8.4,9.22182598874423
-2,0.5,2.5,0,9,12,5,8.5,9.29753968717966
-2,0.5,2.5,0,9,12,5,8.6,9.37675012451706
-2,0.5,2.5,0,9,12,5,8.7,9.45948411541398
-2,0.5,2.5,0,9,12,5,8.8,9.54582585087151
-2,0.5,2.5,0,9,12,5,8.9,9.63579124360908
-2,0.5,2.5,0,9,12,5,9,9.72949864505532
-2,0.5,2.5,0,9,12,5,9.1,9.82699841733823
-2,0.5,2.5,0,9,12,5,9.2,9.92818883480259
-2,0.5,2.5,0,9,12,5,9.3,10.0330703170552
-2,0.5,2.5,0,9,12,5,9.4,10.141698194279
-2,0.5,2.5,0,9,12,5,9.5,10.2539310356657
-2,0.5,2.5,0,9,12,5,9.6,10.3697313718053
-2,0.5,2.5,0,9,12,5,9.7,10.4891726673986
-2,0.5,2.5,0,9,12,5,9.8,10.6120738362585
-2,0.5,2.5,0,9,12,5,9.9,10.7383956157685
-2,0.5,2.5,0,9,12,5,10,10.8681137893988
-2,0.5,2.5,0,9,12,5,10.1,11.0011146989634
-2,0.5,2.5,0,9,12,5,10.2,11.137382810675
-2,0.5,2.5,0,9,12,5,10.3,11.2767744687854
-2,0.5,2.5,0,9,12,5,10.4,11.419198607968
-2,0.5,2.5,0,9,12,5,10.5,11.5646121278664
-2,0.5,2.5,0,9,12,5,10.6,11.7129235733326
2,0.5,2.5,0,9,12,5,0.6,7.65147202986179
2,0.5,2.5,0,9,12,5,0.7,8.21573609296374
2,0.5,2.5,0,9,12,5,0.8,8.57033363912533
2,0.5,2.5,0,9,12,5,0.9,8.75033843625408
2,0.5,2.5,0,9,12,5,1,8.795729091866
2,0.5,2.5,0,9,12,5,1.1,8.73784458244811
2,0.5,2.5,0,9,12,5,1.2,8.61150188240884
2,0.5,2.5,0,9,12,5,1.3,8.44274026939991
2,0.5,2.5,0,9,12,5,1.4,8.25063320736038
2,0.5,2.5,0,9,12,5,1.5,8.05273894810322
2,0.5,2.5,0,9,12,5,1.6,7.85763944065554
2,0.5,2.5,0,9,12,5,1.7,7.67241563759344
2,0.5,2.5,0,9,12,5,1.8,7.50050124335445
2,0.5,2.5,0,9,12,5,1.9,7.34255243235763
2,0.5,2.5,0,9,12,5,2,7.20266277049393
2,0.5,2.5,0,9,12,5,2.1,7.07810742212642
2,0.5,2.5,0,9,12,5,2.2,6.96868902637427
2,0.5,2.5,0,9,12,5,2.3,6.87440130665565
2,0.5,2.5,0,9,12,5,2.4,6.79300096074725
2,0.5,2.5,0,9,12,5,2.5,6.72448355123618
2,0.5,2.5,0,9,12,5,2.6,6.66660244419591
2,0.5,2.5,0,9,12,5,2.7,6.61945197024828
2,0.5,2.5,0,9,12,5,2.8,6.58133798997439
2,0.5,2.5,0,9,12,5,2.9,6.55591928651644
2,0.5,2.5,0,9,12,5,3,6.53990875930422
2,0.5,2.5,0,9,12,5,3.1,6.53199175399664
2,0.5,2.5,0,9,12,5,3.2,6.53276007015304
2,0.5,2.5,0,9,12,5,3.3,6.54189166594151
2,0.5,2.5,0,9,12,5,3.4,6.55960244745366
2,0.5,2.5,0,9,12,5,3.5,6.58610032371493
2,0.5,2.5,0,9,12,5,3.6,6.62110517215344
2,0.5,2.5,0,9,12,5,3.7,6.66532740464577
2,0.5,2.5,0,9,12,5,3.8,6.718546130887
2,0.5,2.5,0,9,12,5,3.9,6.78086357369702
2,0.5,2.5,0,9,12,5,4,6.85256682644027
2,0.5,2.5,0,9,12,5,4.1,6.93365377171896
2,0.5,2.5,0,9,12,5,4.2,7.02410149996212
2,0.5,2.5,0,9,12,5,4.3,7.12382952661131
2,0.5,2.5,0,9,12,5,4.4,7.23286057086148
2,0.5,2.5,0,9,12,5,4.5,7.35122553412339
2,0.5,2.5,0,9,12,5,4.6,7.47879650600364
2,0.5,2.5,0,9,12,5,4.7,7.61540657700161
2,0.5,2.5,0,9,12,5,4.8,7.76116413735765
2,0.5,2.5,0,9,12,5,4.9,7.91566592233741
2,0.5,2.5,0,9,12,5,5,8.07859334191776
2,0.5,2.5,0,9,12,5,5.1,8.24971818067384
2,0.5,2.5,0,9,12,5,5.2,8.42856271553479
2,0.5,2.5,0,9,12,5,5.3,8.61472654119687
2,0.5,2.5,0,9,12,5,5.4,8.80780242712138
2,0.5,2.5,0,9,12,5,5.5,9.00745027684502
2,0.5,2.5,0,9,12,5,5.6,9.21326681932618
2,0.5,2.5,0,9,12,5,5.7,9.42476634221182
2,0.5,2.5,0,9,12,5,5.8,9.64155216975547
2,0.5,2.5,0,9,12,5,5.9,9.86320764097463
2,0.5,2.5,0,9,12,5,6,10.0893278415933
2,0.5,2.5,0,9,12,5,6.1,10.3194016584342
2,0.5,2.5,0,9,12,5,6.2,10.5528237015391
2,0.5,2.5,0,9,12,5,6.3,10.7890854792405
2,0.5,2.5,0,9,12,5,6.4,11.027557550096
2,0.5,2.5,0,9,12,5,6.5,11.2675010177939
2,0.5,2.5,0,9,12,5,6.6,11.5082136038082
2,0.5,2.5,0,9,12,5,6.7,11.74898881311
2,0.5,2.5,0,9,12,5,6.8,11.9890875868001
2,0.5,2.5,0,9,12,5,6.9,12.2276477477651
2,0.5,2.5,0,9,12,5,7,12.4640009547525
2,0.5,2.5,0,9,12,5,7.1,12.697450370009
2,0.5,2.5,0,9,12,5,7.2,12.9273425894946
2,0.5,2.5,0,9,12,5,7.3,13.1531838249018
2,0.5,2.5,0,9,12,5,7.4,13.3745492998912
2,0.5,2.5,0,9,12,5,7.5,13.5909223381057
2,0.5,2.5,0,9,12,5,7.6,13.8018763125626
2,0.5,2.5,0,9,12,5,7.7,14.0070613398452
2,0.5,2.5,0,9,12,5,7.8,14.2062678450705
2,0.5,2.5,0,9,12,5,7.9,14.3992012922773
2,0.5,2.5,0,9,12,5,8,14.5856736151128
2,0.5,2.5,0,9,12,5,8.1,14.7656230565721
2,0.5,2.5,0,9,12,5,8.2,14.9389738498588
2,0.5,2.5,0,9,12,5,8.3,15.1056587451309
2,0.5,2.5,0,9,12,5,8.4,15.2655928262073
2,0.5,2.5,0,9,12,5,8.5,15.4188338095592
2,0.5,2.5,0,9,12,5,8.6,15.5654680221806
2,0.5,2.5,0,9,12,5,8.7,15.7057196563302
2,0.5,2.5,0,9,12,5,8.8,15.8397247890129
2,0.5,2.5,0,9,12,5,8.9,15.9676272365063
2,0.5,2.5,0,9,12,5,9,16.0897488725906
2,0.5,2.5,0,9,12,5,9.1,16.206290308363
2,0.5,2.5,0,9,12,5,9.2,16.3176825497159
2,0.5,2.5,0,9,12,5,9.3,16.4241464624094
2,0.5,2.5,0,9,12,5,9.4,16.5258802494583
2,0.5,2.5,0,9,12,5,9.5,16.6234868565753
2,0.5,2.5,0,9,12,5,9.6,16.7175516513075
2,0.5,2.5,0,9,12,5,9.7,16.8082735497879
2,0.5,2.5,0,9,12,5,9.8,16.8959324870329
2,0.5,2.5,0,9,12,5,9.9,16.9810239405221
2,0.5,2.5,0,9,12,5,10,17.0638365211623
2,0.5,2.5,0,9,12,5,10.1,17.1447460448129
2,0.5,2.5,0,9,12,5,10.2,17.2238932936205
2,0.5,2.5,0,9,12,5,10.3,17.3014168141067
2,0.5,2.5,0,9,12,5,10.4,17.3775186548862
2,0.5,2.5,0,9,12,5,10.5,17.4522669722238
2,0.5,2.5,0,9,12,5,10.6,17.5257370309812
-2,0.5,2.5,0,11,8,5,0.6,8.03731839707085
-2,0.5,2.5,0,11,8,5,0.7,7.86495119561831
-2,0.5,2.5,0,11,8,5,0.8,7.57231044005432
-2,0.5,2.5,0,11,8,5,0.9,7.2397768006686
-2,0.5,2.5,0,11,8,5,1,6.91328870925532
-2,0.5,2.5,0,11,8,5,1.1,6.61308573874737
-2,0.5,2.5,0,11,8,5,1.2,6.34907497169273
-2,0.5,2.5,0,11,8,5,1.3,6.12895982030785
-2,0.5,2.5,0,11,8,5,1.4,5.94764126230535
-2,0.5,2.5,0,11,8,5,1.5,5.80891261282101
-2,0.5,2.5,0,11,8,5,1.6,5.70536201362989
-2,0.5,2.5,0,11,8,5,1.7,5.63236138975721
-2,0.5,2.5,0,11,8,5,1.8,5.58649559523733
-2,0.5,2.5,0,11,8,5,1.9,5.56104508270498
-2,0.5,2.5,0,11,8,5,2,5.55840400413249
-2,0.5,2.5,0,11,8,5,2.1,5.57118937963683
-2,0.5,2.5,0,11,8,5,2.2,5.59696162549193
-2,0.5,2.5,0,11,8,5,2.3,5.63610632712963
-2,0.5,2.5,0,11,8,5,2.4,5.68427380018093
-2,0.5,2.5,0,11,8,5,2.5,5.74201945766493
-2,0.5,2.5,0,11,8,5,2.6,5.80657498632012
-2,0.5,2.5,0,11,8,5,2.7,5.8776594435346
-2,0.5,2.5,0,11,8,5,2.8,5.9539055423514
-2,0.5,2.5,0,11,8,5,2.9,6.03461787555899
-2,0.5,2.5,0,11,8,5,3,6.1200502814506
-2,0.5,2.5,0,11,8,5,3.1,6.20871251405496
-2,0.5,2.5,0,11,8,5,3.2,6.30064001251958
-2,0.5,2.5,0,11,8,5,3.3,6.39511113388543
-2,0.5,2.5,0,11,8,5,3.4,6.49153793088808
-2,0.5,2.5,0,11,8,5,3.5,6.58977020765516
-2,0.5,2.5,0,11,8,5,3.6,6.68883227695982
-2,0.5,2.5,0,11,8,5,3.7,6.78874390894209
-2,0.5,2.5,0,11,8,5,3.8,6.88815759628179
-2,0.5,2.5,0,11,8,5,3.9,6.98712833726331
-2,0.5,2.5,0,11,8,5,4,7.08535083346866
-2,0.5,2.5,0,11,8,5,4.1,7.18224145251939
-2,0.5,2.5,0,11,8,5,4.2,7.27771437326025
-2,0.5,2.5,0,11,8,5,4.3,7.37118591231379
-2,0.5,2.5,0,11,8,5,4.4,7.46210283124428
-2,0.5,2.5,0,11,8,5,4.5,7.55016544561952
-2,0.5,2.5,0,11,8,5,4.6,7.63526179567099
-2,0.5,2.5,0,11,8,5,4.7,7.71718317806247
-2,0.5,2.5,0,11,8,5,4.8,7.79570703528952
-2,0.5,2.5,0,11,8,5,4.9,7.87073293633273
-2,0.5,2.5,0,11,8,5,5,7.94232175337201
-2,0.5,2.5,0,11,8,5,5.1,8.01018059606455
-2,0.5,2.5,0,11,8,5,5.2,8.07463279038112
-2,0.5,2.5,0,11,8,5,5.3,8.13576030746833
-2,0.5,2.5,0,11,8,5,5.4,8.19404014839174
-2,0.5,2.5,0,11,8,5,5.5,8.249511263498
-2,0.5,2.5,0,11,8,5,5.6,8.30256631759678
-2,0.5,2.5,0,11,8,5,5.7,8.35372285041562
-2,0.5,2.5,0,11,8,5,5.8,8.403181835905
-2,0.5,2.5,0,11,8,5,5.9,8.45070299747343
-2,0.5,2.5,0,11,8,5,6,8.49681196303946
-2,0.5,2.5,0,11,8,5,6.1,8.54182826344177
-2,0.5,2.5,0,11,8,5,6.2,8.58554413641194
-2,0.5,2.5,0,11,8,5,6.3,8.62813981423557
-2,0.5,2.5,0,11,8,5,6.4,8.66984050664405
-2,0.5,2.5,0,11,8,5,6.5,8.71100034407986
-2,0.5,2.5,0,11,8,5,6.6,8.75179015635514
-2,0.5,2.5,0,11,8,5,6.7,8.79253206142088
-2,0.5,2.5,0,11,8,5,6.8,8.83341540360847
-2,0.5,2.5,0,11,8,5,6.9,8.87478381267859
-2,0.5,2.5,0,11,8,5,7,8.91697441741877
-2,0.5,2.5,0,11,8,5,7.1,8.96041703142561
-2,0.5,2.5,0,11,8,5,7.2,9.00534460386755
-2,0.5,2.5,0,11,8,5,7.3,9.05204084277565
-2,0.5,2.5,0,11,8,5,7.4,9.10076194924965
-2,0.5,2.5,0,11,8,5,7.5,9.15199424898048
-2,0.5,2.5,0,11,8,5,7.6,9.20587001470725
-2,0.5,2.5,0,11,8,5,7.7,9.26255420966303
-2,0.5,2.5,0,11,8,5,7.8,9.32227024092883
-2,0.5,2.5,0,11,8,5,7.9,9.3852149155613
-2,0.5,2.5,0,11,8,5,8,9.45131776730612
-2,0.5,2.5,0,11,8,5,8.1,9.52080574761361
-2,0.5,2.5,0,11,8,5,8.2,9.59366405960826
-2,0.5,2.5,0,11,8,5,8.3,9.66994789737311
-2,0.5,2.5,0,11,8,5,8.4,9.7497749962164
-2,0.5,2.5,0,11,8,5,8.5,9.83317414965031
-2,0.5,2.5,0,11,8,5,8.6,9.92018118931798
-2,0.5,2.5,0,11,8,5,8.7,10.0107728386366
-2,0.5,2.5,0,11,8,5,8.8,10.1050681619982
-2,0.5,2.5,0,11,8,5,8.9,10.2031473794167
-2,0.5,2.5,0,11,8,5,9,10.3049695079975
-2,0.5,2.5,0,11,8,5,9.1,10.4105022978197
-2,0.5,2.5,0,11,8,5,9.2,10.5199342979814
-2,0.5,2.5,0,11,8,5,9.3,10.6331584494043
-2,0.5,2.5,0,11,8,5,9.4,10.7502349866793
-2,0.5,2.5,0,11,8,5,9.5,10.871080486165
-2,0.5,2.5,0,11,8,5,9.6,10.9956081799647
-2,0.5,2.5,0,11,8,5,9.7,11.1237246467316
-2,0.5,2.5,0,11,8,5,9.8,11.2553637202025
-2,0.5,2.5,0,11,8,5,9.9,11.3905222769278
-2,0.5,2.5,0,11,8,5,10,11.5290935707144
-2,0.5,2.5,0,11,8,5,10.1,11.6710574188395
-2,0.5,2.5,0,11,8,5,10.2,11.8162988609214
-2,0.5,2.5,0,11,8,5,10.3,11.9647631956841
-2,0.5,2.5,0,11,8,5,10.4,12.1163619932667
-2,0.5,2.5,0,11,8,5,10.5,12.2710222314254
-2,0.5,2.5,0,11,8,5,10.6,12.4287055901214
-2,0.5,2.5,0,11,12,5,0.6,7.8805370410048
-2,0.5,2.5,0,11,12,5,0.7,7.6878065806951
-2,0.5,2.5,0,11,12,5,0.8,7.38557614539027
-2,0.5,2.5,0,11,12,5,0.9,7.05396224172329
-2,0.5,2.5,0,11,12,5,1,6.73550544343848
-2,0.5,2.5,0,11,12,5,1.1,6.45089472355024
-2,0.5,2.5,0,11,12,5,1.2,6.20778758964228
-2,0.5,2.5,0,11,12,5,1.3,6.01194308290075
-2,0.5,2.5,0,11,12,5,1.4,5.85889109910712
-2,0.5,2.5,0,11,12,5,1.5,5.74881708006956
-2,0.5,2.5,0,11,12,5,1.6,5.67553512879109
-2,0.5,2.5,0,11,12,5,1.7,5.63282607300642
-2,0.5,2.5,0,11,12,5,1.8,5.61662769733888
-2,0.5,2.5,0,11,12,5,1.9,5.6198831041229
-2,0.5,2.5,0,11,12,5,2,5.64388572576682
-2,0.5,2.5,0,11,12,5,2.1,5.6809659790751
-2,0.5,2.5,0,11,12,5,2.2,5.72852181891862
-2,0.5,2.5,0,11,12,5,2.3,5.78613650780268
-2,0.5,2.5,0,11,12,5,2.4,5.84937320773425
-2,0.5,2.5,0,11,12,5,2.5,5.91868885388598
-2,0.5,2.5,0,11,12,5,2.6,5.99137766754557
-2,0.5,2.5,0,11,12,5,2.7,6.06772041126745
-2,0.5,2.5,0,11,12,5,2.8,6.14624256394269
-2,0.5,2.5,0,11,12,5,2.9,6.22625515466697
-2,0.5,2.5,0,11,12,5,3,6.30856842815826
-2,0.5,2.5,0,11,12,5,3.1,6.39192294787116
-2,0.5,2.5,0,11,12,5,3.2,6.47693218595392
-2,0.5,2.5,0,11,12,5,3.3,6.56339922038521
-2,0.5,2.5,0,11,12,5,3.4,6.6506102909861
-2,0.5,2.5,0,11,12,5,3.5,6.73909146341147
-2,0.5,2.5,0,11,12,5,3.6,6.82781020266496
-2,0.5,2.5,0,11,12,5,3.7,6.91717728437493
-2,0.5,2.5,0,11,12,5,3.8,7.00616269300729
-2,0.5,2.5,0,11,12,5,3.9,7.09460794261911
-2,0.5,2.5,0,11,12,5,4,7.18259830179466
-2,0.5,2.5,0,11,12,5,4.1,7.26976839800745
-2,0.5,2.5,0,11,12,5,4.2,7.35590758613661
-2,0.5,2.5,0,11,12,5,4.3,7.44045814252011
-2,0.5,2.5,0,11,12,5,4.4,7.52334684808274
-2,0.5,2.5,0,11,12,5,4.5,7.60411582559344
-2,0.5,2.5,0,11,12,5,4.6,7.68259534292924
-2,0.5,2.5,0,11,12,5,4.7,7.75855225907423
-2,0.5,2.5,0,11,12,5,4.8,7.83198931773585
-2,0.5,2.5,0,11,12,5,4.9,7.90289816812435
-2,0.5,2.5,0,11,12,5,5,7.97100956413532
-2,0.5,2.5,0,11,12,5,5.1,8.03628191795797
-2,0.5,2.5,0,11,12,5,5.2,8.09871124422467
-2,0.5,2.5,0,11,12,5,5.3,8.15851502562646
-2,0.5,2.5,0,11,12,5,5.4,8.21582286333464
-2,0.5,2.5,0,11,12,5,5.5,8.27112308868504
-2,0.5,2.5,0,11,12,5,5.6,8.32467674504491
-2,0.5,2.5,0,11,12,5,5.7,8.37678490529797
-2,0.5,2.5,0,11,12,5,5.8,8.4271243227222
-2,0.5,2.5,0,11,12,5,5.9,8.4759626157998
-2,0.5,2.5,0,11,12,5,6,8.52357451572922
-2,0.5,2.5,0,11,12,5,6.1,8.56995833378351
-2,0.5,2.5,0,11,12,5,6.2,8.61548744097036
-2,0.5,2.5,0,11,12,5,6.3,8.6600513223913
-2,0.5,2.5,0,11,12,5,6.4,8.70388675740953
-2,0.5,2.5,0,11,12,5,6.5,8.74698669739625
-2,0.5,2.5,0,11,12,5,6.6,8.78944393817612
-2,0.5,2.5,0,11,12,5,6.7,8.83172804815293
-2,0.5,2.5,0,11,12,5,6.8,8.87400229949384
-2,0.5,2.5,0,11,12,5,6.9,8.91638260600874
-2,0.5,2.5,0,11,12,5,7,8.95926508063059
-2,0.5,2.5,0,11,12,5,7.1,9.00303536344901
-2,0.5,2.5,0,11,12,5,7.2,9.04790243453419
-2,0.5,2.5,0,11,12,5,7.3,9.09437501849173
-2,0.5,2.5,0,11,12,5,7.4,9.14259559476683
-2,0.5,2.5,0,11,12,5,7.5,9.19288358157181
-2,0.5,2.5,0,11,12,5,7.6,9.24551993204351
-2,0.5,2.5,0,11,12,5,7.7,9.30077047994927
-2,0.5,2.5,0,11,12,5,7.8,9.35877648813907
-2,0.5,2.5,0,11,12,5,7.9,9.41968436461867
-2,0.5,2.5,0,11,12,5,8,9.48358518002244
-2,0.5,2.5,0,11,12,5,8.1,9.55044475208137
-2,0.5,2.5,0,11,12,5,8.2,9.6203819240214
-2,0.5,2.5,0,11,12,5,8.3,9.69357391653837
-2,0.5,2.5,0,11,12,5,8.4,9.76999823962004
-2,0.5,2.5,0,11,12,5,8.5,9.84968094945291
-2,0.5,2.5,0,11,12,5,8.6,9.93266753687877
-2,0.5,2.5,0,11,12,5,8.7,10.0190965173681
-2,0.5,2.5,0,11,12,5,8.8,10.1089959793522
-2,0.5,2.5,0,11,12,5,8.9,10.2024605117231
-2,0.5,2.5,0,11,12,5,9,10.299468543258
-2,0.5,2.5,0,11,12,5,9.1,10.4000868883351
-2,0.5,2.5,0,11,12,5,9.2,10.5044331222221
-2,0.5,2.5,0,11,12,5,9.3,10.6125074028179
-2,0.5,2.5,0,11,12,5,9.4,10.7241904016479
-2,0.5,2.5,0,11,12,5,9.5,10.8394855961573
-2,0.5,2.5,0,11,12,5,9.6,10.958417416821
-2,0.5,2.5,0,11,12,5,9.7,11.0809596125005
-2,0.5,2.5,0,11,12,5,9.8,11.2070484794834
-2,0.5,2.5,0,11,12,5,9.9,11.3365698980182
-2,0.5,2.5,0,11,12,5,10,11.4695576665645
-2,0.5,2.5,0,11,12,5,10.1,11.6058470301956
-2,0.5,2.5,0,11,12,5,10.2,11.7454457589459
-2,0.5,2.5,0,11,12,5,10.3,11.8883229802027
-2,0.5,2.5,0,11,12,5,10.4,12.0344192598773
-2,0.5,2.5,0,11,12,5,10.5,12.1836311828731
-2,0.5,2.5,0,11,12,5,10.6,12.3360386666399
